Step,State,Action,SINR1,SINR2,SINR3,C1,C2,C3
42,[ 8.5      25.200016 25.1     ],[0.1 0.1 0.1],-5.12986,-4.722536,-6.3529234,0.38616207,0.419097,0.30051443
43,[ 8.5      25.300016 25.      ],[ 0.   0.1 -0.1],-3.89503,-7.953682,-9.238367,0.49349025,0.21435943,0.1624279
44,[ 8.5      25.400017 25.      ],[ 0.   0.1 -0.1],-13.270654,-3.8870766,-4.8802605,0.06638634,0.4942562,0.40606612
45,[ 8.5      25.500017 25.1     ],[0.1 0.1 0.1],-17.364668,-7.328933,-6.2486777,0.026227249,0.24485332,0.30708987
46,[ 8.5      25.600018 25.      ],[ 0.1  0.1 -0.1],-5.772465,-11.325459,-2.888005,0.33879486,0.102588005,0.59863186
47,[ 8.5      25.700018 25.      ],[ 0.1  0.1 -0.1],-2.839783,-5.3605,-13.843891,0.6040921,0.36853176,0.058341093
48,[ 8.4      25.800018 25.      ],[-0.1  0.1 -0.1],-6.767413,-8.1305485,-3.5139701,0.27560693,0.20638825,0.5313182
49,[ 8.299999 25.900019 25.      ],[-0.1  0.1 -0.1],-7.226229,-5.9099054,-17.958332,0.2502325,0.32935783,0.022902817
50,[ 8.4     26.00002 25.     ],[ 0.1  0.1 -0.1],-12.717538,-9.929791,-0.059670087,0.075172104,0.13963939,0.99012303
1,[ 8.5 21.1 27. ],[0.  0.1 0. ],-12.493926,-7.6505947,-3.5084276,0.079037115,0.22868602,0.53188556
2,[ 8.4 21.2 26.9],[-0.1  0.1 -0.1],-12.431866,-7.5679297,-3.9740043,0.08014366,0.23274443,0.4859392
3,[ 8.5      21.300001 27.      ],[0.1 0.1 0.1],-12.042941,-6.4015384,-4.7235494,0.087428845,0.29749146,0.41901222
4,[ 8.5      21.400002 27.      ],[0.1 0.1 0. ],-8.416129,-8.298254,-4.090145,0.19409734,0.19908533,0.47501114
5,[ 8.4      21.500002 27.      ],[-0.1  0.1  0. ],-9.982861,-7.5770574,-3.3674438,0.13802207,0.23229311,0.5464896
6,[ 8.5      21.600002 26.9     ],[ 0.1  0.1 -0.1],-12.109373,-8.29117,-3.3443038,0.08614044,0.19938883,0.54891783
7,[ 8.5      21.700003 26.8     ],[ 0.1  0.1 -0.1],-19.670462,-9.921429,-1.0763273,0.015480901,0.13989589,0.83227426
8,[ 8.4      21.800003 26.8     ],[-0.1  0.1  0. ],-7.2917385,-5.284902,-10.831729,0.24678902,0.3742312,0.114461526
9,[ 8.4      21.900003 26.9     ],[0.  0.1 0.1],-7.465137,-8.765484,-5.0865555,0.2378833,0.17999198,0.38955322
10,[ 8.4      22.000004 26.8     ],[ 0.   0.1 -0.1],-8.582799,-9.671375,-8.828353,0.18724361,0.14777632,0.17755793
11,[ 8.5      22.100004 26.699999],[ 0.1  0.1 -0.1],-13.740094,-10.823379,-2.0232496,0.059723374,0.11467328,0.70273596
12,[ 8.5      22.200005 26.599998],[ 0.1  0.1 -0.1],-14.872901,-6.3275704,-10.68043,0.04622827,0.30210185,0.11835735
13,[ 8.5      22.300005 26.499998],[ 0.1  0.1 -0.1],-8.444203,-9.044824,-6.6643195,0.19292668,0.16941172,0.28162104
14,[ 8.5      22.400005 26.399998],[ 0.1  0.1 -0.1],-6.85724,-8.945014,-7.5110393,0.2704619,0.17312308,0.23557575
15,[ 8.5      22.500006 26.299997],[ 0.1  0.1 -0.1],-8.8263035,-7.2141623,-14.2919235,0.1776367,0.25087145,0.05272558
16,[ 8.5      22.600006 26.199997],[ 0.1  0.1 -0.1],-11.318172,-7.7408247,-4.392102,0.1027541,0.22433104,0.44756755
17,[ 8.5      22.700006 26.099997],[ 0.1  0.1 -0.1],-14.025708,-3.1077418,-7.4386644,0.05599481,0.57425314,0.23922354
18,[ 8.5      22.800007 25.999996],[ 0.1  0.1 -0.1],-5.9368834,-13.370737,-5.6073704,0.3275332,0.06490752,0.3504473
19,[ 8.5      22.900007 25.899996],[ 0.1  0.1 -0.1],-7.424952,-5.160982,-4.014311,0.23992042,0.38374093,0.48212278
20,[ 8.5      23.000008 25.799995],[ 0.1  0.1 -0.1],-10.8384,-6.843856,-5.750093,0.11429264,0.27122292,0.34035352
21,[ 8.5      23.100008 25.699995],[ 0.1  0.1 -0.1],-13.18137,-8.240325,-1.17613,0.06773337,0.20158029,0.8178348
22,[ 8.5      23.200008 25.599995],[ 0.1  0.1 -0.1],-7.1403604,-5.279095,-4.166052,0.2548127,0.37467214,0.4679815
23,[ 8.4      23.300009 25.499994],[-0.1  0.1 -0.1],-16.36392,-1.3902395,-14.0612545,0.032946855,0.7874875,0.055547073
24,[ 8.5      23.40001  25.599995],[0.1 0.1 0.1],-12.342112,-2.5672867,-4.2734,0.081770614,0.63570416,0.45819068
25,[ 8.5      23.50001  25.599995],[0.1 0.1 0. ],-17.616034,-8.571431,-0.5144456,0.024764983,0.1877038,0.9170814
26,[ 8.5      23.60001  25.499994],[ 0.1  0.1 -0.1],-6.7321963,-4.161228,-4.7475367,0.2776481,0.46842566,0.41700774
27,[ 8.5      23.70001  25.399994],[ 0.1  0.1 -0.1],-5.9047146,-4.5289073,-4.2033257,0.32970998,0.43558544,0.46456194
28,[ 8.4      23.80001  25.299994],[-0.1  0.1 -0.1],-8.5383005,-3.1680477,-6.918436,0.18905085,0.5677056,0.26700708
29,[ 8.4      23.900011 25.199993],[ 0.   0.1 -0.1],-8.812046,-10.096846,-6.5942297,0.17818628,0.13460837,0.2857774
30,[ 8.5      24.000011 25.099993],[ 0.1  0.1 -0.1],-5.9453692,-8.106565,-3.1049163,0.326961,0.20745274,0.5745614
31,[ 8.5      24.100012 25.      ],[ 0.1  0.1 -0.1],-5.04066,-4.7825475,-6.50173,0.3931757,0.41409704,0.29134765
32,[ 8.4      24.200012 25.      ],[-0.1  0.1 -0.1],-5.5807724,-4.967824,-6.6271687,0.35235736,0.39898434,0.2838172
33,[ 8.5      24.300013 25.      ],[ 0.1  0.1 -0.1],-18.447084,-8.809807,-1.5562041,0.020482372,0.17827277,0.7645526
34,[ 8.5      24.400013 25.      ],[ 0.1  0.1 -0.1],-8.305374,-6.324292,-2.8067183,0.19878073,0.30230772,0.6078594
35,[ 8.5      24.500013 25.      ],[ 0.1  0.1 -0.1],-4.5808487,-9.109788,-6.686996,0.4311086,0.16703662,0.28028807
36,[ 8.4      24.600014 25.      ],[-0.1  0.1 -0.1],-5.2407327,-15.200081,-1.0685263,0.37759686,0.042922948,0.83341074
37,[ 8.5      24.700014 25.      ],[ 0.1  0.1 -0.1],-11.180407,-6.2314568,-3.1714027,0.10594718,0.30818847,0.5673432
38,[ 8.5      24.800014 25.      ],[ 0.1  0.1 -0.1],-7.2703104,-12.178478,-4.6801867,0.24791056,0.084819905,0.42265666
39,[ 8.4      24.900015 25.      ],[-0.1  0.1 -0.1],-12.4496355,-8.71239,-4.789252,0.079825245,0.1820718,0.4135417
40,[ 8.5      25.000015 25.      ],[ 0.1  0.1 -0.1],-11.492747,-9.618911,-6.403052,0.09884106,0.14948231,0.29739785
41,[ 8.5      25.100016 25.      ],[ 0.1  0.1 -0.1],-9.233753,-10.873976,-1.8676666,0.16259108,0.113395944,0.7228849
42,[ 8.5      25.200016 25.      ],[ 0.   0.1 -0.1],-5.014868,-4.0248723,-9.010895,0.39522412,0.48112708,0.17066488
43,[ 8.5      25.300016 25.1     ],[0.1 0.1 0.1],-3.4368346,-9.335175,-7.8574243,0.53926086,0.1590375,0.21881686
44,[ 8.5      25.400017 25.      ],[ 0.1  0.1 -0.1],-13.270654,-3.8870766,-4.8802605,0.06638634,0.4942562,0.40606612
45,[ 8.5      25.500017 25.      ],[ 0.   0.1 -0.1],-13.069358,-6.8731008,-6.6149054,0.06946108,0.2695626,0.2845457
46,[ 8.5      25.600018 25.      ],[ 0.1  0.1 -0.1],-5.772465,-11.325459,-2.888005,0.33879486,0.102588005,0.59863186
47,[ 8.5      25.700018 25.      ],[0.1 0.1 0. ],-2.839783,-5.3605,-13.843891,0.6040921,0.36853176,0.058341093
48,[ 8.5      25.800018 25.      ],[ 0.1  0.1 -0.1],-4.604215,-9.232775,-12.370468,0.42910764,0.16262582,0.08125327
49,[ 8.4      25.900019 25.      ],[-0.1  0.1 -0.1],-6.3999796,-9.995641,-5.0979724,0.29758802,0.13763519,0.38865668
50,[ 8.5     26.00002 25.     ],[ 0.1  0.1 -0.1],-9.193266,-9.061357,-8.589299,0.16403072,0.16880432,0.18698093
1,[ 8.5 21.1 27. ],[0.1 0.1 0. ],-12.493926,-7.6505947,-3.5084276,0.079037115,0.22868602,0.53188556
2,[ 8.5 21.2 27. ],[0.  0.1 0. ],-19.316746,-5.3412004,-4.827397,0.01678687,0.36997947,0.41039416
3,[ 8.4      21.300001 27.      ],[-0.1  0.1  0. ],-8.69165,-12.355342,-3.581197,0.18289047,0.08152878,0.52447474
4,[ 8.5      21.400002 27.1     ],[0.1 0.1 0.1],-9.838863,-12.504799,-0.7236014,0.14245269,0.078844815,0.8848129
5,[ 8.5      21.500002 27.      ],[ 0.1  0.1 -0.1],-7.760527,-8.580626,-5.0408826,0.22339031,0.18733153,0.3931579
6,[ 8.4      21.600002 26.9     ],[-0.1  0.1 -0.1],-15.6932,-7.3437934,-9.176449,0.038376495,0.24408388,0.164632
7,[ 8.299999 21.700003 26.9     ],[-0.1  0.1  0. ],-11.014802,-11.822372,-1.2310492,0.109912254,0.09184179,0.8099689
8,[ 8.4      21.800003 26.8     ],[ 0.1  0.1 -0.1],-7.2917385,-5.284902,-10.831729,0.24678902,0.3742312,0.114461526
9,[ 8.5      21.900003 26.8     ],[0.1 0.1 0. ],-7.5587697,-9.99313,-4.66425,0.23319806,0.13771117,0.42400298
10,[ 8.5      22.000004 26.699999],[ 0.1  0.1 -0.1],-7.322695,-11.895037,-5.5338283,0.24517709,0.090364605,0.35575098
11,[ 8.5      22.100004 26.599998],[ 0.1  0.1 -0.1],-14.678235,-11.67202,-1.0501196,0.048312414,0.09497279,0.836097
12,[ 8.4      22.200005 26.499998],[-0.1  0.1 -0.1],-11.018761,-7.943074,-2.997008,0.109815836,0.21484646,0.5864358
13,[ 8.5      22.100004 26.399998],[ 0.1 -0.1 -0.1],-13.883749,-4.454139,-10.370106,0.05781874,0.4420995,0.12674953
14,[ 8.5      22.200005 26.299997],[ 0.1  0.1 -0.1],-10.098961,-7.687212,-3.8760672,0.1345457,0.22690941,0.49531808
15,[ 8.4      22.300005 26.199997],[-0.1  0.1 -0.1],-8.174087,-4.2352214,-6.0072947,0.20446876,0.4616527,0.32281318
16,[ 8.5      22.400005 26.099997],[ 0.1  0.1 -0.1],-10.304409,-2.3581865,-7.4847093,0.12859792,0.6608438,0.23689681
17,[ 8.5      22.500006 25.999996],[ 0.1  0.1 -0.1],-8.128757,-12.1605,-1.631486,0.20646755,0.08516154,0.75431746
18,[ 8.5      22.600006 25.899996],[ 0.1  0.1 -0.1],-10.346966,-3.2674286,-7.969085,0.12739772,0.55704856,0.21365397
19,[ 8.4      22.700006 25.799995],[-0.1  0.1 -0.1],-3.2943075,-9.90783,-5.886046,0.5541945,0.14031398,0.33097923
20,[ 8.5      22.800007 25.699995],[ 0.1  0.1 -0.1],-8.960426,-9.782133,-2.6927354,0.17254502,0.14423501,0.62099063
21,[ 8.5      22.900007 25.599995],[ 0.1  0.1 -0.1],-7.5890965,-4.7999735,-6.069865,0.23169887,0.41265488,0.31866983
22,[ 8.4      23.000008 25.499994],[-0.1  0.1 -0.1],-3.852807,-6.830914,-11.032036,0.49756765,0.27196065,0.109493054
23,[ 8.5      23.100008 25.399994],[ 0.1  0.1 -0.1],-12.971923,-6.2879205,-1.604709,0.07099894,0.30459964,0.757946
24,[ 8.5      23.200008 25.299994],[ 0.1  0.1 -0.1],-8.370611,-7.858558,-1.511358,0.1960095,0.2187638,0.7706994
25,[ 8.4      23.300009 25.199993],[-0.1  0.1 -0.1],-16.716074,-5.7922397,-2.8769996,0.030407662,0.3374225,0.5998745
26,[ 8.5      23.40001  25.099993],[ 0.1  0.1 -0.1],-12.852522,-5.276069,-1.1341486,0.072928764,0.3749022,0.82388574
27,[ 8.5      23.50001  25.199993],[0.1 0.1 0.1],-10.874581,-13.374836,-1.874137,0.11338068,0.06484767,0.72203803
28,[ 8.5      23.60001  25.099993],[ 0.1  0.1 -0.1],-5.555559,-11.382184,-3.7442768,0.35417646,0.10130232,0.50817764
29,[ 8.5     23.70001 25.     ],[ 0.1  0.1 -0.1],-7.4461074,-12.774339,-0.5438538,0.23884596,0.07422004,0.91249394
30,[ 8.4     23.80001 25.     ],[-0.1  0.1  0. ],-8.930215,-5.9369135,-3.3703928,0.17367989,0.32753113,0.5461808
31,[ 8.5      23.900011 25.      ],[ 0.1  0.1 -0.1],-13.167212,-5.129223,-1.530864,0.06794947,0.3862118,0.7680212
32,[ 8.5      24.000011 25.      ],[ 0.1  0.1 -0.1],-4.456227,-7.363364,-6.076121,0.44191656,0.24307387,0.31825814
33,[ 8.5      24.100012 25.      ],[ 0.1  0.1 -0.1],-5.04066,-4.7825475,-6.50173,0.3931757,0.41409704,0.29134765
34,[ 8.5      24.200012 25.      ],[ 0.1  0.1 -0.1],-10.1887245,-5.09322,-2.3248146,0.13191535,0.3890297,0.66492766
35,[ 8.4      24.300013 25.      ],[-0.1  0.1 -0.1],-10.154337,-4.685738,-1.7944801,0.13291715,0.42218852,0.7325156
36,[ 8.5      24.400013 25.      ],[ 0.1  0.1 -0.1],-8.305374,-6.324292,-2.8067183,0.19878073,0.30230772,0.6078594
37,[ 8.4      24.500013 25.1     ],[-0.1  0.1  0.1],-9.291145,-6.8608236,-4.6415668,0.16057114,0.27025852,0.42592543
38,[ 8.5      24.600014 25.      ],[ 0.1  0.1 -0.1],-9.230864,-7.25034,-1.787873,0.16269358,0.24896005,0.73338985
39,[ 8.5      24.700014 25.1     ],[0.1 0.1 0.1],-9.433339,-8.531745,-3.438728,0.15566812,0.18931861,0.5390647
40,[ 8.5      24.800014 25.1     ],[0.1 0.1 0. ],-5.183469,-17.298073,-9.792476,0.38199964,0.02662897,0.14390849
41,[ 8.5      24.900015 25.1     ],[0.  0.1 0. ],-7.938636,-8.273758,-5.899001,0.21505065,0.20013681,0.33009788
42,[ 8.4      25.000015 25.      ],[-0.1  0.1 -0.1],-6.7326336,-5.0900154,-6.4689417,0.2776227,0.3892813,0.29334563
43,[ 8.5      25.100016 25.      ],[ 0.1  0.1 -0.1],-9.233753,-10.873976,-1.8676666,0.16259108,0.113395944,0.7228849
44,[ 8.5      25.200016 25.      ],[ 0.1  0.1 -0.1],-5.014868,-4.0248723,-9.010895,0.39522412,0.48112708,0.17066488
45,[ 8.5      25.300016 25.      ],[ 0.   0.1 -0.1],-3.89503,-7.953682,-9.238367,0.49349025,0.21435943,0.1624279
46,[ 8.5      25.400017 25.      ],[ 0.1  0.1 -0.1],-13.270654,-3.8870766,-4.8802605,0.06638634,0.4942562,0.40606612
47,[ 8.5      25.500017 25.      ],[ 0.1  0.1 -0.1],-13.069358,-6.8731008,-6.6149054,0.06946108,0.2695626,0.2845457
48,[ 8.4      25.600018 25.      ],[-0.1  0.1 -0.1],-13.154533,-7.3843627,0.14308807,0.06814338,0.24199449,1.0239621
49,[ 8.4      25.700018 25.      ],[ 0.   0.1 -0.1],-9.552054,-8.893458,-2.5813768,0.1516835,0.17506994,0.634038
50,[ 8.4      25.800018 25.      ],[ 0.   0.1 -0.1],-6.767413,-8.1305485,-3.5139701,0.27560693,0.20638825,0.5313182
1,[ 8.5 21.1 26.9],[ 0.1  0.1 -0.1],-13.451769,-8.159248,-3.878722,0.063733764,0.20512103,0.4950618
2,[ 8.5 21.2 27. ],[0.1 0.1 0.1],-19.316746,-5.3412004,-4.827397,0.01678687,0.36997947,0.41039416
3,[ 8.5      21.300001 27.      ],[0.1 0.1 0. ],-12.042941,-6.4015384,-4.7235494,0.087428845,0.29749146,0.41901222
4,[ 8.5      21.400002 26.9     ],[ 0.1  0.1 -0.1],-7.1121173,-5.5079083,-11.170491,0.25633585,0.3576371,0.1061808
5,[ 8.5      21.500002 26.9     ],[0.1 0.1 0. ],-8.680046,-6.144373,-4.7711177,0.1833499,0.31379798,0.41504544
6,[ 8.4      21.600002 26.8     ],[-0.1  0.1 -0.1],-17.83493,-10.472482,-4.233824,0.02355759,0.12391994,0.46177992
7,[ 8.5      21.700003 26.8     ],[0.1 0.1 0. ],-19.670462,-9.921429,-1.0763273,0.015480901,0.13989589,0.83227426
8,[ 8.5      21.800003 26.699999],[ 0.1  0.1 -0.1],-9.570512,-6.0992537,-7.6224575,0.15107277,0.31674016,0.23006003
9,[ 8.5      21.900003 26.599998],[ 0.   0.1 -0.1],-7.702694,-8.826724,-3.5309603,0.22616199,0.17762057,0.5295816
10,[ 8.5      22.000004 26.499998],[ 0.1  0.1 -0.1],-9.305932,-7.485154,-4.199445,0.16005452,0.23687448,0.464917
11,[ 8.4      22.100004 26.399998],[-0.1  0.1 -0.1],-12.151388,-6.4041133,-8.375084,0.085335165,0.2973322,0.19582078
12,[ 8.5      22.200005 26.399998],[0.1 0.1 0. ],-10.848674,-8.971607,-4.6128097,0.114033,0.17212683,0.4283736
13,[ 8.5      22.300005 26.499998],[0.  0.1 0.1],-8.444203,-9.044824,-6.6643195,0.19292668,0.16941172,0.28162104
14,[ 8.5      22.400005 26.399998],[ 0.1  0.1 -0.1],-6.85724,-8.945014,-7.5110393,0.2704619,0.17312308,0.23557575
15,[ 8.5      22.500006 26.299997],[ 0.   0.1 -0.1],-8.8263035,-7.2141623,-14.2919235,0.1776367,0.25087145,0.05272558
16,[ 8.5      22.600006 26.199997],[ 0.1  0.1 -0.1],-11.318172,-7.7408247,-4.392102,0.1027541,0.22433104,0.44756755
17,[ 8.5      22.700006 26.099997],[ 0.1  0.1 -0.1],-14.025708,-3.1077418,-7.4386644,0.05599481,0.57425314,0.23922354
18,[ 8.5      22.800007 25.999996],[ 0.1  0.1 -0.1],-5.9368834,-13.370737,-5.6073704,0.3275332,0.06490752,0.3504473
19,[ 8.4      22.900007 25.899996],[-0.1  0.1 -0.1],-22.357748,-8.130202,-4.233008,0.008358689,0.20640348,0.46185413
20,[ 8.5      23.000008 25.799995],[ 0.1  0.1 -0.1],-10.8384,-6.843856,-5.750093,0.11429264,0.27122292,0.34035352
21,[ 8.5      23.100008 25.699995],[ 0.1  0.1 -0.1],-13.18137,-8.240325,-1.17613,0.06773337,0.20158029,0.8178348
22,[ 8.5      23.200008 25.799995],[0.1 0.1 0.1],-7.6497235,-6.007398,-3.1177175,0.22872858,0.32280633,0.57316583
23,[ 8.5      23.300009 25.699995],[ 0.   0.1 -0.1],-7.6462336,-9.12211,-0.17062268,0.22889853,0.16658972,0.97193855
24,[ 8.5      23.40001  25.599995],[ 0.1  0.1 -0.1],-12.342112,-2.5672867,-4.2734,0.081770614,0.63570416,0.45819068
25,[ 8.4      23.50001  25.499994],[-0.1  0.1 -0.1],-7.3288155,-3.6331196,-11.361686,0.24485941,0.51923954,0.10176509
26,[ 8.5      23.60001  25.399994],[ 0.1  0.1 -0.1],-7.099292,-4.1864357,-3.9528623,0.25703028,0.46610883,0.48795116
27,[ 8.5      23.70001  25.299994],[ 0.1  0.1 -0.1],-5.262037,-3.5091643,-7.33078,0.37597018,0.5318101,0.24475752
28,[ 8.4      23.80001  25.199993],[-0.1  0.1 -0.1],-8.4200945,-2.8820777,-8.97139,0.19393165,0.59930086,0.17213494
29,[ 8.5      23.900011 25.099993],[ 0.1  0.1 -0.1],-13.710719,-0.9702464,-7.6358294,0.06012049,0.8478278,0.2294062
30,[ 8.5      24.000011 25.      ],[ 0.1  0.1 -0.1],-4.456227,-7.363364,-6.076121,0.44191656,0.24307387,0.31825814
31,[ 8.5      24.100012 25.      ],[ 0.1  0.1 -0.1],-5.04066,-4.7825475,-6.50173,0.3931757,0.41409704,0.29134765
32,[ 8.5      24.200012 25.      ],[ 0.1  0.1 -0.1],-10.1887245,-5.09322,-2.3248146,0.13191535,0.3890297,0.66492766
33,[ 8.5      24.300013 25.      ],[0.1 0.1 0. ],-18.447084,-8.809807,-1.5562041,0.020482372,0.17827277,0.7645526
34,[ 8.5      24.400013 25.1     ],[0.1 0.1 0.1],-8.513502,-5.36933,-4.9607363,0.19006519,0.3678709,0.39955357
35,[ 8.5      24.500013 25.      ],[ 0.1  0.1 -0.1],-4.5808487,-9.109788,-6.686996,0.4311086,0.16703662,0.28028807
36,[ 8.5      24.600014 25.      ],[ 0.1  0.1 -0.1],-9.230864,-7.25034,-1.787873,0.16269358,0.24896005,0.73338985
37,[ 8.4      24.700014 25.      ],[-0.1  0.1 -0.1],-4.578932,-13.405107,-3.1832738,0.43127316,0.06440712,0.56606215
38,[ 8.5      24.800014 25.      ],[ 0.1  0.1 -0.1],-7.2703104,-12.178478,-4.6801867,0.24791056,0.084819905,0.42265666
39,[ 8.4      24.900015 25.      ],[-0.1  0.1  0. ],-12.4496355,-8.71239,-4.789252,0.079825245,0.1820718,0.4135417
40,[ 8.5      25.000015 25.      ],[ 0.1  0.1 -0.1],-11.492747,-9.618911,-6.403052,0.09884106,0.14948231,0.29739785
41,[ 8.5      25.100016 25.      ],[ 0.1  0.1 -0.1],-9.233753,-10.873976,-1.8676666,0.16259108,0.113395944,0.7228849
42,[ 8.5      25.200016 25.      ],[0.1 0.1 0. ],-5.014868,-4.0248723,-9.010895,0.39522412,0.48112708,0.17066488
43,[ 8.5      25.300016 25.      ],[0.  0.1 0. ],-3.89503,-7.953682,-9.238367,0.49349025,0.21435943,0.1624279
44,[ 8.4      25.400017 25.      ],[-0.1  0.1 -0.1],-7.931357,-9.246651,-3.3576512,0.21538562,0.16213512,0.54751617
45,[ 8.299999 25.500017 25.1     ],[-0.1  0.1  0.1],-5.7987475,-14.134779,-5.3061075,0.33697188,0.05463214,0.37262478
46,[ 8.199999 25.600018 25.      ],[-0.1  0.1 -0.1],-10.024811,-7.6245117,-5.6811905,0.13675618,0.22995944,0.34519392
47,[ 8.299999 25.700018 25.      ],[ 0.1  0.1 -0.1],-7.1947026,-9.593777,-5.6813097,0.25190523,0.15030634,0.3451854
48,[ 8.4      25.800018 25.      ],[0.1 0.1 0. ],-6.767413,-8.1305485,-3.5139701,0.27560693,0.20638825,0.5313182
49,[ 8.5      25.900019 25.      ],[ 0.1  0.1 -0.1],-18.629604,-2.1693833,-5.766662,0.019645019,0.6842106,0.33919853
50,[ 8.5     26.00002 25.     ],[ 0.   0.1 -0.1],-9.193266,-9.061357,-8.589299,0.16403072,0.16880432,0.18698093
1,[ 8.5 21.1 26.9],[ 0.1  0.1 -0.1],-13.451769,-8.159248,-3.878722,0.063733764,0.20512103,0.4950618
2,[ 8.5 21.2 26.9],[0.  0.1 0. ],-16.414059,-6.2935023,-9.543874,0.03257295,0.30424684,0.15195502
3,[ 8.5      21.300001 26.8     ],[ 0.1  0.1 -0.1],-9.733333,-9.608958,-3.185133,0.14578526,0.14980805,0.56586164
4,[ 8.5      21.400002 26.699999],[ 0.1  0.1 -0.1],-7.1295223,-7.551485,-5.2397556,0.25539616,0.23355955,0.37767154
5,[ 8.5      21.500002 26.699999],[0.1 0.1 0. ],-9.22986,-6.5668445,-4.294399,0.16272905,0.2874165,0.456296
6,[ 8.5      21.600002 26.599998],[ 0.1  0.1 -0.1],-15.843768,-7.608218,-2.5058994,0.037085406,0.23075826,0.64300466
7,[ 8.5      21.700003 26.599998],[0.1 0.1 0. ],-13.626284,-4.056304,-7.859758,0.061275925,0.47817376,0.21870779
8,[ 8.5      21.800003 26.699999],[0.1 0.1 0.1],-9.570512,-6.0992537,-7.6224575,0.15107277,0.31674016,0.23006003
9,[ 8.5      21.900003 26.599998],[ 0.1  0.1 -0.1],-7.702694,-8.826724,-3.5309603,0.22616199,0.17762057,0.5295816
10,[ 8.4      22.000004 26.499998],[-0.1  0.1 -0.1],-12.619459,-6.491447,-4.4494205,0.07684413,0.29197302,0.44251344
11,[ 8.5      22.100004 26.599998],[0.1 0.1 0.1],-14.678235,-11.67202,-1.0501196,0.048312414,0.09497279,0.836097
12,[ 8.5      22.200005 26.499998],[ 0.1  0.1 -0.1],-12.363426,-8.712605,-6.3581324,0.081381366,0.18206331,0.3001893
13,[ 8.5      22.300005 26.399998],[ 0.1  0.1 -0.1],-6.875939,-10.607437,-8.676072,0.26940194,0.120282024,0.18350758
14,[ 8.5      22.400005 26.299997],[ 0.1  0.1 -0.1],-8.280434,-9.035866,-3.3511646,0.1998498,0.16974184,0.5481969
15,[ 8.5      22.500006 26.199997],[ 0.1  0.1 -0.1],-7.2594743,-11.008036,-5.779593,0.24847949,0.11007718,0.33829963
16,[ 8.5      22.600006 26.099997],[ 0.1  0.1 -0.1],-12.042645,-6.4000015,-3.362787,0.087434515,0.29758662,0.5469776
17,[ 8.5      22.700006 26.199997],[0.1 0.1 0.1],-13.810426,-3.6552556,-8.48035,0.05878334,0.51702076,0.19142915
18,[ 8.5      22.800007 26.099997],[ 0.1  0.1 -0.1],-7.43261,-12.180535,-1.4780116,0.2395311,0.08478082,0.77529436
19,[ 8.4      22.900007 26.199997],[-0.1  0.1  0.1],-11.529991,-12.429712,-10.067737,0.09802518,0.08018239,0.13547242
20,[ 8.5      23.000008 26.099997],[ 0.1  0.1 -0.1],-10.821347,-12.428869,-2.7199688,0.1147249,0.08019751,0.6178328
21,[ 8.5      23.100008 26.099997],[0.1 0.1 0. ],-21.461065,-3.8591108,-7.443624,0.010268912,0.49695712,0.23897189
22,[ 8.5      23.200008 25.999996],[ 0.1  0.1 -0.1],-7.3186994,-7.68794,-3.1962507,0.24538456,0.22687416,0.5646645
23,[ 8.5      23.300009 25.899996],[ 0.1  0.1 -0.1],-3.2424822,-10.893657,-7.677856,0.5597082,0.1129027,0.22736211
24,[ 8.4      23.40001  25.999996],[-0.1  0.1  0.1],-6.4357257,-11.189925,-5.917012,0.2953822,0.10572359,0.32887623
25,[ 8.299999 23.50001  26.099997],[-0.1  0.1  0.1],-14.06341,-6.6208553,-2.5570693,0.0555201,0.2841921,0.6369147
26,[ 8.4      23.60001  26.199997],[0.1 0.1 0.1],-19.125237,-1.7067163,-15.340371,0.017539062,0.74419403,0.04157811
27,[ 8.299999 23.70001  26.199997],[-0.1  0.1  0. ],-10.411072,-9.343827,-0.4305463,0.1256099,0.15873788,0.93025947
28,[ 8.4      23.80001  26.099997],[ 0.1  0.1 -0.1],-4.3818574,-2.6993341,-19.931818,0.44847608,0.6202243,0.014581222
29,[ 8.299999 23.900011 25.999996],[-0.1  0.1 -0.1],-14.073312,-5.359256,-1.7430476,0.055395976,0.3686249,0.7393424
30,[ 8.4      24.000011 25.899996],[ 0.1  0.1 -0.1],-12.738577,-3.2221644,-6.7419357,0.074818134,0.561882,0.27708218
31,[ 8.5      24.100012 25.799995],[ 0.1  0.1 -0.1],-9.870972,-13.961843,0.36298797,0.14145312,0.056808356,1.0615505
32,[ 8.5      24.200012 25.699995],[ 0.1  0.1 -0.1],-10.641375,-7.567029,-1.2525427,0.1193835,0.2327889,0.8069057
33,[ 8.5      24.300013 25.599995],[ 0.   0.1 -0.1],-11.229872,-21.142233,-1.6282091,0.10478989,0.011048063,0.7547608
34,[ 8.5      24.400013 25.499994],[ 0.1  0.1 -0.1],-11.785454,-7.8291616,-0.4689501,0.09260118,0.22014181,0.92421067
35,[ 8.5      24.500013 25.399994],[ 0.   0.1 -0.1],-7.717188,-12.666625,-4.258058,0.22546443,0.07603561,0.45957923
36,[ 8.5      24.600014 25.299994],[ 0.1  0.1 -0.1],-9.330014,-9.817606,-2.6817722,0.15921663,0.14311817,0.62226546
37,[ 8.5      24.700014 25.199993],[ 0.1  0.1 -0.1],-8.466789,-9.486926,-3.948417,0.19198963,0.15385737,0.488375
